source_id,latitude,longitude,nearest_refinery_km,nearest_powerplant_km,nearest_mine_km,nearest_industrial_area_km,landcover_code,landcover_class,mean_distance_to_industry_km,min_distance_to_industry_km,mean_industrial_facilities_1km,mean_industrial_facilities_5km,industrial_land_ratio,forest_land_ratio,agricultural_land_ratio,nearest_facility_type,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days,event_type,predicted_event_type,mean_brightness,max_brightness,confidence_pct
SOURCE_0352,34.47789,73.86224,610.43778788194,15.796796607308,40.567947105274,53.704542203813,30,Grassland,180.1267684,15.79679661,0,0,0,0,0,powerplant,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,4,1,5.2825,6.61,0,0.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Forest/Natural,Forest/Natural,323.21,334.83,94.67
SOURCE_0353,21.18221,81.38339,458.9351546579,1.1030105482456,8.9300540033769,0.0,50,Built-up,117.2420548,0.0,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,1,2.3933333333333,3.38,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,315.98,325.14,81.33
SOURCE_0354,23.49973,68.57806,184.48570172086,0.0,1.0792747936588,0.0,10,Tree cover,46.39124413,0.0,2,3,1,1,0,powerplant,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.72,0.72,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.8,317.16,95.33
SOURCE_0355,22.92693,69.82433,65.515320016999,8.5432889576586,15.302490154963,0.0,50,Built-up,22.34027478,0.0,1,1,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.03,2.03,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.08,321.09,80.0
SOURCE_0356,22.3412,69.85442,0.0,1.4099390661054,5.913992321863,0.0,50,Built-up,1.830982847,0.0,2,3,1,0,0,refinery,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,2.625,3.06,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,316.56,324.18,81.33
SOURCE_0357,22.42014,69.04203,74.395069863212,4.7079243800404,23.379383560224,0.0,10,Tree cover,25.62059445,0.0,1,2,1,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.79,0.79,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.98,317.37,95.33
SOURCE_0358,22.41745,69.03764,74.861626885794,4.1964079885643,23.059840480238,0.054349234706359,30,Grassland,25.54305615,0.054349235,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,0.7,0.7,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.75,317.1,90.67
SOURCE_0359,20.9112,71.45757,242.20313037455,0.985072742334,2.045112782061,0.06243940065708,50,Built-up,61.32393882,0.062439401,2,3,1,0,0,industrial_area,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,3,2,1.1666666666667,1.97,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Industrial,312.92,320.91,78.67
SOURCE_0360,17.95949,80.79189,209.34094954782,3.6610319581568,0.0,3.9593652640431,60,Bare / sparse vegetation,54.24033669,0.0,1,3,1,0,0,mine,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,4,1,3.745,5.23,0,0.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,319.36,330.69,78.75
SOURCE_0361,15.34013,76.27901,311.68677379585,3.8126899166313,2.6744651425757,0.0,50,Built-up,79.54348221,0.0,1,3,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,2,1,1.945,2.0,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,314.86,321.0,83.33
SOURCE_0362,15.10937,76.80316,324.80813082628,11.267708747696,2.6303519079473,0.57648748202365,10,Tree cover,84.82066974,0.576487482,1,2,0,1,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.57,2.57,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,316.42,322.71,96.0
SOURCE_0363,15.11204,76.8075,325.36005067257,11.839363267028,3.0253477795265,0.4454267656231,20,Shrubland,85.16754712,0.445426766,1,2,1,0,0,industrial_area,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,1,1,2.02,2.02,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,315.05,321.06,92.67
SOURCE_0364,27.82257,95.50542,55.050002438568,45.020079520445,40.300194010622,30.885601799576,60,Bare / sparse vegetation,42.81396944,30.8856018,0,0,0,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,4.27,4.27,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,320.68,327.81,69.27
SOURCE_0365,10.96018,76.78088,119.63281439186,18.312728460968,10.796246683979,4.7662111417946,30,Grassland,38.37700017,4.766211142,0,1,0,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,2,1,5.91,5.99,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,324.77,332.97,94.0
SOURCE_0366,8.88492,78.10483,225.44180524196,1.9333708735135,3.3129343658927,0.37287625863162,30,Grassland,57.76524668,0.372876259,1,3,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,2,1,8.405,9.25,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,331.01,342.75,90.67
SOURCE_0367,9.36143,78.66453,208.69761094022,12.781878385974,33.225369265331,12.781878385974,10,Tree cover,66.87168424,12.78187839,0,0,0,1,0,powerplant,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,8.62,8.62,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,331.55,340.86,96.0
SOURCE_0368,9.38254,78.68787,205.2266909617,13.508965069112,33.261189763976,11.227040843289,20,Shrubland,65.80597166,11.22704084,0,0,0,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,4.57,4.57,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,321.42,328.71,94.67
SOURCE_0369,9.49461,78.04112,190.09749778565,5.7361823614688,11.755651980751,5.7361823614688,40,Cropland,53.33137862,5.736182361,0,0,0,0,1,powerplant,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,14.71,14.71,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,346.78,359.13,88.67
SOURCE_0370,20.96184,86.00768,104.44616853046,1.3300136924021,9.6714890951315,0.09533177919571,60,Bare / sparse vegetation,28.88575077,0.095331779,1,2,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,3,1,4.5233333333333,7.16,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,321.31,336.48,79.52
SOURCE_0371,27.32586,95.27505,38.756197616457,14.608266125232,6.6451017893825,1.9582013322836,10,Tree cover,15.49194172,1.958201332,0,1,0,1,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,2,2.55,3.36,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Forest/Natural,Forest/Natural,316.38,325.08,94.67
SOURCE_0372,26.77066,94.50631,81.892845745553,6.9312669631453,16.778096607504,6.9312669631453,40,Cropland,28.13336907,6.931266963,0,0,0,0,1,powerplant,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,1.52,1.52,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,313.8,319.56,88.67
SOURCE_0373,31.24827,76.92823,227.90573207187,18.344923364907,3.5431464639608,0.13765565370296,30,Grassland,62.48286439,0.137655654,1,2,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,0.76,0.76,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,311.9,317.28,93.33
SOURCE_0374,23.51684,87.27125,199.53338985119,2.916958560881,5.576065257344,0.0,10,Tree cover,52.00660342,0.0,1,2,1,1,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,3.24,3.24,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,318.1,324.72,92.67
SOURCE_0375,22.94316,85.96852,260.63958584973,15.83052972678,0.75635741197881,0.0,30,Grassland,69.30661825,0.0,2,2,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,1.22,1.22,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.05,318.66,90.67
SOURCE_0376,22.24621,87.38834,82.810718393521,0.0,76.383785879754,13.165329158517,50,Built-up,43.08995836,0.0,1,1,1,0,0,powerplant,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,2,1,0.505,0.81,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,311.26,317.43,80.0
SOURCE_0377,17.96787,83.15147,31.659127768666,7.3871340335233,4.3612564570141,0.0,30,Grassland,10.85187956,0.0,1,2,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,2,1.665,2.23,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,314.16,321.69,94.67
SOURCE_0378,17.98248,80.82807,209.2170663883,2.2101271061769,0.0,5.7998193285582,60,Bare / sparse vegetation,54.30675321,0.0,1,2,1,0,0,mine,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,2.05,2.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,315.12,321.15,77.05
SOURCE_0379,17.95848,80.78828,209.48103224828,4.0494117099514,0.0,4.1575387889827,60,Bare / sparse vegetation,54.42199569,0.0,1,3,1,0,0,mine,2026-08-19 00:00:00+00:00,2026-08-20 00:00:00+00:00,8,2,3.01375,5.58,1,0.28571428571429,8.0,3.4285714285714,8.3982505466852,0.0,0.0,24.0,0.10640278156371,2,2,2,7,Industrial,Other,317.53,331.74,78.01
SOURCE_0380,20.78388,85.25973,159.34944959678,2.4407386398517,20.918799919924,0.0,50,Built-up,45.67724704,0.0,1,2,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,2.13,2.13,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.32,321.39,82.67
SOURCE_0381,20.96462,86.00256,105.05676064176,0.83723115696092,9.3182712964163,0.0,10,Tree cover,28.80306577,0.0,2,2,1,1,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,0.97,0.97,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.42,317.91,96.0
SOURCE_0382,20.96873,85.1527,179.53541407362,8.7118392893461,0.0,2.9512703957199,30,Grassland,47.79963094,0.0,1,2,1,0,0,mine,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,2.12,2.12,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,315.3,321.36,94.0
SOURCE_0383,11.42396,77.4256,200.30170795795,20.016242009818,29.570604232645,12.241634882253,50,Built-up,65.53254727,12.24163488,0,0,1,0,0,industrial_area,2026-08-19 00:00:00+00:00,2026-08-19 00:00:00+00:00,1,1,1.06,1.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.65,318.18,85.33
SOURCE_0384,9.14298,77.53522,156.68970218912,9.8943030973865,16.893924823708,9.8943030973865,60,Bare / sparse vegetation,48.3430583,9.894303097,0,0,0,0,0,powerplant,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,1,4.96,6.2,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Other,Other,322.4,333.6,60.0
SOURCE_0385,17.53239,83.00151,32.23683638259,11.350151729845,20.563388062115,0.0,50,Built-up,16.03759404,0.0,1,1,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,3.38,3.38,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,318.45,325.14,80.67
SOURCE_0386,17.60865,83.20535,10.189384055055,0.70955899589459,18.370159784329,0.0,50,Built-up,7.317275709,0.0,2,2,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,5.91,5.91,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,324.77,332.73,96.67
SOURCE_0387,16.97086,77.69366,470.70086748329,4.5966665984319,40.239098730476,4.5966665984319,40,Cropland,130.0333249,4.596666598,0,2,0,0,1,powerplant,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,3.18,3.18,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,317.95,324.54,88.67
SOURCE_0388,18.64043,74.56492,189.36078921089,16.637220386092,15.105382239176,8.3469978522938,40,Cropland,57.36259742,8.346997852,0,0,0,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,4.3,4.3,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,320.75,327.9,88.67
SOURCE_0389,16.19041,78.37185,393.66525230801,35.536968469516,59.136798371758,11.244526118071,20,Shrubland,124.8958863,11.24452612,0,0,0,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,5.61,5.61,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,324.02,331.83,94.67
SOURCE_0390,30.36296,74.2361,95.956182782457,4.9634760624127,141.17179046308,17.112964126736,40,Cropland,64.80110336,4.963476062,0,1,0,0,1,powerplant,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.27,2.27,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,315.68,321.81,90.0
SOURCE_0391,28.71234,76.83447,93.166880176782,4.2503046277189,25.606461587722,2.6145547467082,40,Cropland,31.40955028,2.614554747,0,2,0,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,1,1.945,2.32,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Agricultural,Agricultural,314.86,321.96,91.33
SOURCE_0392,28.13022,76.89521,127.88137382712,21.397134720646,0.26048466879332,0.62786936004587,30,Grassland,37.54171564,0.260484669,2,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.92,0.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.3,317.76,92.67
SOURCE_0393,26.75916,83.19909,357.19904158261,68.658532108213,19.66307621763,2.430225125209,60,Bare / sparse vegetation,111.9877188,2.430225125,0,1,0,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.13,1.13,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,312.82,318.39,60.67
SOURCE_0394,33.43012,78.19984,535.74047771313,54.248208815212,87.036853583938,75.757520721157,60,Bare / sparse vegetation,188.1957652,54.24820882,0,0,0,0,0,powerplant,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.48,1.48,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,313.7,319.44,60.67
SOURCE_0395,23.80334,85.5392,206.54379113728,25.328448608152,0.0,1.3580189221336,10,Tree cover,58.30756467,0.0,1,2,1,1,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.98,0.98,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.45,317.94,95.33
SOURCE_0396,23.77931,85.57391,208.34222704178,20.75383096841,0.0,1.0493567402451,60,Bare / sparse vegetation,57.53635369,0.0,1,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.3,2.3,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,315.75,321.9,60.0
SOURCE_0397,23.72135,85.00805,238.59376436523,14.797638957565,0.0,4.9322895005381,60,Bare / sparse vegetation,64.58092321,0.0,1,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.94,0.94,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,312.35,317.82,60.0
SOURCE_0398,23.69586,87.09464,228.03619467364,3.6263049868196,4.8481844894488,0.10008071509963,50,Built-up,59.15269122,0.100080715,1,3,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.37,2.37,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.92,322.11,80.67
SOURCE_0399,23.69119,87.0988,227.3141518804,4.3500404906003,4.1477871525668,0.0,60,Bare / sparse vegetation,58.95299488,0.0,1,3,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,3.12,3.12,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,317.8,324.36,61.33
SOURCE_0400,23.66539,86.91727,234.96611580413,7.0688405759239,9.6690252435131,0.0,60,Bare / sparse vegetation,62.92599541,0.0,1,1,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.82,2.82,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,317.05,323.46,62.0
SOURCE_0401,23.82633,85.49837,205.16705622518,30.571523672057,0.0,0.88520660225972,30,Grassland,59.15594662,0.0,2,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,5,1,0.95,1.07,0,0.14285714285714,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Forest/Natural,312.38,318.21,94.67
SOURCE_0402,22.06585,83.70532,385.45570004401,19.73347200269,0.21359906417154,19.884883855696,30,Grassland,106.3219137,0.213599064,1,1,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.34,1.34,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.35,319.02,92.67
SOURCE_0403,22.04119,83.73617,380.95391006307,18.444808388844,1.0236394828929,17.597348698462,60,Bare / sparse vegetation,104.5049267,1.023639483,0,1,0,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.59,1.59,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,313.98,319.77,61.33
SOURCE_0404,22.0391,83.72788,381.58187720268,19.146776497278,1.5906368462409,17.300923209454,10,Tree cover,104.9050534,1.590636846,0,1,0,1,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,1,1.525,1.63,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,313.81,319.89,96.0
SOURCE_0405,22.01404,83.75465,377.43407593966,15.195963536981,1.1461532326525,14.682390507088,40,Cropland,102.1146458,1.146153233,0,1,0,0,1,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.7,1.7,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,314.25,320.1,94.67
SOURCE_0406,21.96282,83.77252,372.39898518788,12.156435699102,3.8057094638132,9.7522445687029,30,Grassland,99.52834373,3.805709464,0,1,0,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.97,0.97,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,312.42,317.91,94.67
SOURCE_0407,21.8591,83.96842,347.33300078771,8.4255612618204,7.4829541922725,0.0,10,Tree cover,90.81037906,0.0,1,1,1,1,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.31,1.31,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.27,318.93,95.33
SOURCE_0408,21.79336,83.9878,341.25683881978,4.0884519620886,6.2829358246553,0.0,60,Bare / sparse vegetation,87.90705665,0.0,1,2,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.61,1.61,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.02,319.83,76.61
SOURCE_0409,21.80221,83.89371,350.71159867165,12.7079200317,0.0,1.1686883966637,60,Bare / sparse vegetation,91.14705178,0.0,1,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,1,1.31,1.43,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Other,313.27,319.29,76.31
SOURCE_0410,21.76922,84.01998,336.68332543261,0.007273100074908,4.7106598499352,0.0,50,Built-up,85.3503146,0.0,2,3,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,2,1,1.705,1.82,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,314.26,320.46,82.67
SOURCE_0411,21.75037,83.84077,352.58964067794,6.090772811926,0.0096636128021586,0.0,30,Grassland,89.67251928,0.0,2,2,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,4,1,2.2925,3.43,0,0.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Forest/Natural,315.73,325.29,93.33
SOURCE_0412,19.92169,79.11499,506.12143274084,0.40829908286198,0.68389191906763,0.0,50,Built-up,126.8034059,0.0,3,3,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.63,0.63,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,311.58,316.89,84.67
SOURCE_0413,23.55139,86.54254,235.02428509134,8.788259602779,15.020206742869,8.788259602779,60,Bare / sparse vegetation,66.90525276,8.788259603,0,0,0,0,0,powerplant,2026-08-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,2,2.3,2.72,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Other,Other,315.75,323.16,67.3
SOURCE_0414,23.69462,85.36964,224.91189102586,42.964226322632,0.0,3.0170819953632,60,Bare / sparse vegetation,67.72329984,0.0,1,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.69,2.69,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,316.73,323.07,61.33
SOURCE_0415,23.66319,85.5509,222.65206397346,24.074988174018,2.3171007066949,3.6825445491007,60,Bare / sparse vegetation,63.18167435,2.317100707,0,2,0,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.52,1.52,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,313.8,319.56,61.33
SOURCE_0416,23.69721,85.29251,227.64955954888,35.47180278718,0.0,2.1961348353351,60,Bare / sparse vegetation,66.32937429,0.0,1,2,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.33,1.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,313.32,318.99,60.67
SOURCE_0417,23.69448,85.28766,228.15792024242,35.184871299358,0.16279159476803,1.6387386099834,10,Tree cover,66.28608044,0.162791595,1,2,1,1,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.44,1.44,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,313.6,319.32,95.33
SOURCE_0418,23.73912,85.00741,236.74204969635,12.636010453329,0.084670148378118,7.0923662202442,60,Bare / sparse vegetation,64.13877413,0.084670148,1,1,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,1.92,1.92,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.8,320.76,76.92
SOURCE_0419,13.39201,80.10139,31.275340434593,0.85922360725999,17.805036868111,0.61799912566911,30,Grassland,12.63940001,0.617999126,2,2,0,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.74,2.74,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,316.85,323.22,94.67
SOURCE_0420,16.35903,81.28316,69.863812565268,38.706451884269,63.201947876547,15.581431202471,30,Grassland,46.83841088,15.5814312,0,0,0,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.97,2.97,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,317.42,323.91,94.67
SOURCE_0421,18.68787,73.02982,39.516131645465,1.3017080472922,8.158211125096,0.0,50,Built-up,12.2440127,0.0,1,2,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.22,2.22,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.55,321.66,84.67
SOURCE_0422,18.6829,73.02922,40.040892805324,1.3815504633789,8.4452825959755,0.0,40,Cropland,12.46693147,0.0,1,2,1,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,2.22,2.22,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,315.55,321.66,86.67
SOURCE_0423,12.03978,79.0528,161.15751669488,27.686417832474,27.903988161274,20.878293364794,40,Cropland,59.40655401,20.87829336,0,0,0,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.65,0.65,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,311.62,316.95,88.0
SOURCE_0424,9.27709,78.06376,200.69638274305,7.2561130429806,10.220957639803,0.26262004569249,40,Cropland,54.60901837,0.262620046,1,1,1,0,1,industrial_area,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,1,1,0.86,0.86,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Agricultural,312.15,317.58,87.33
